date,time,timezone,username,tweet
17/04/2019,18:30:31,Eastern Daylight Time,craezzzy,remove negative people from ur life coz honestly the stress aint worth it 🙃
17/04/2019,18:30:31,Eastern Daylight Time,chatshltgethlt,Just found out when I was super stressed out at work I started scratching my head like crazy accidentally pulling skin off and it’s been all bleeding and gross I’m so......disgusted
17/04/2019,18:30:23,Eastern Daylight Time,moongazingha,"A significant component keep your gut healthy should include stress reduction techniques, herbal supplements to manage stress, and adaptogen herbs to help fight the side effects of stress.  #stress #anxiety #guthealth #guthealing pic.twitter.com/rNf6Dnlp8P"
17/04/2019,18:30:23,Eastern Daylight Time,buckeyebibiana,"It sure is. I have Lupus, so this stress and despair does my condition no good. I am too stubborn though and I will have to know, so just another day in our sad country."
17/04/2019,18:30:21,Eastern Daylight Time,inpurgatori,Okay but anyone want to get rolled ice cream? Life got me stressed and I need ice cream to distract me.
17/04/2019,18:30:20,Eastern Daylight Time,izzy_vai,Capres abadi  Ritual abadi  Stress abadi  Kasihan...
17/04/2019,18:30:20,Eastern Daylight Time,refuigentarrow,You should be able to unsync the level 50 ones fairly easily tbh. Probably all of them.
17/04/2019,18:30:19,Eastern Daylight Time,nhuntwalker,"Honestly, I'm still bad at it. I still feel my worth chiefly when I'm working on something, but I'm getting better at valuing time not spent in production. Don't be like me and learn after you've already caused yourself harm. Fill your path with stress relief"
17/04/2019,18:30:18,Eastern Daylight Time,luccoboundless,to só o stress apenas uns carinho me acalmaria nessa noite
17/04/2019,18:30:18,Eastern Daylight Time,herbalgardenfl,"Appetite Control, Allergies, Diet, Weight Loss and more. Shop Online at  http://www.TheHerbalGardens.com  or call us for more information: 1-877-626-4112 #Herbal #Natural #Teas #Health #Remedies #Free #Stress #Vitamins #MensHealth #WomensHealth #wealth... https://shr.link/dlzyk "
17/04/2019,18:30:18,Eastern Daylight Time,heffdiamond,slow walkers! slow drivers! they’re all the worst & stress me tf out lol  https://twitter.com/jentrithompson/status/1118290469644066821 …
17/04/2019,18:30:16,Eastern Daylight Time,ausmatts,oh my god this is the most stressed ive been for a game since game 7 last year im Freaking out
17/04/2019,18:30:16,Eastern Daylight Time,wakeencompany,"""Without the stress of gravity, our bones would soften; without the stress of exercise, our muscles would atrophy; and without the active engagement of our minds, our intellects would weaken and we would become more susceptible to dementia.""  http://ed.gr/bijqh "
17/04/2019,18:30:15,Eastern Daylight Time,almightyrvn,"Bukan 02 aja. 01 juga banyak, jangan suka gitu ah"
17/04/2019,18:30:15,Eastern Daylight Time,innrengineering,#TransformationTuesday –  http://bit.ly/2GlGJUK  Stress? Anxiety? Try Meditation! –  http://bit.ly/2XQOt9h  – Inner Engineering helps one overcome anxiety and become peaceful.  #TuesdayMotivation #Stress #StressRelief #Meditation #Consciousness #InnerEngineering pic.twitter.com/FWhRKitB9c
17/04/2019,18:30:12,Eastern Daylight Time,dmarissac,Campus being closed tomorrow honestly got me stressed. I had things to do before Sunday.
17/04/2019,18:30:11,Eastern Daylight Time,niyabmatthews,Life is too short to stress yourself with people who don’t even deserve to be an issue in your life. #lifecoach #WednesdayWisdom
17/04/2019,18:30:08,Eastern Daylight Time,wwu,"This quarter Western's Counseling Center and Men's Resilience are offering “Happy Hour,” a workshop series focused on using positive psychology to build self-compassion, gratitude, and coping skills to help manage stress:  http://ow.ly/oo5G30oolF1  pic.twitter.com/r5KFt5BDcO"
17/04/2019,18:30:07,Eastern Daylight Time,charlyyna,Oh yea im stress out with study ;)
17/04/2019,18:30:07,Eastern Daylight Time,lemynaid,It's just hard to do with how busy/stressed I've been lately. I love you guys very much & thank you for being patient with me. ❤
17/04/2019,18:30:05,Eastern Daylight Time,bistrib,Here are the Most & Least Stressed Cities in the US  https://buff.ly/2ZfQbBP 
17/04/2019,18:30:02,Eastern Daylight Time,im_afirst,The amount of stress that is accumulated from driving in Houston is incredible.
17/04/2019,18:30:02,Eastern Daylight Time,agentiangdon,"Me: I’m stressed  James: why whats up  Me: school, I’m failing 2 classes and-  James: CLOSE OUT OF THE LIVESTREAM RIGHT NOW  Me:  pic.twitter.com/Iv6MnLttZ8"
17/04/2019,18:30:01,Eastern Daylight Time,momwomanplanner,"Today’s menu: take it or leave it kids. —— I used to be so stressed when they don’t eat a meal, but you know what, don’t sweat the small stuff. There’s bigger fish to fry.  http://bit.ly/2UtinOg  pic.twitter.com/bDhwKoKUyG"
17/04/2019,18:30:00,Eastern Daylight Time,inescamboa,Q stress
17/04/2019,18:30:00,Eastern Daylight Time,freshhrinsights,Is it stress or anxiety? Determining which one you’re experiencing is critical to finding an effective treatment plan and feeling better.  https://buff.ly/2UmtxZ3  #ThursdayThoughts #Wellness
17/04/2019,18:30:00,Eastern Daylight Time,ohmytexts,"Dear stress, can we breakup?"
17/04/2019,18:30:00,Eastern Daylight Time,nina_binaa,"I wish I had this problem, I stress eat fries 😂"
17/04/2019,18:29:59,Eastern Daylight Time,n0x13,Wait WHAT??!?
17/04/2019,18:29:59,Eastern Daylight Time,haniramashkor,stress  pic.twitter.com/LjbznpoyG2
17/04/2019,18:29:58,Eastern Daylight Time,masonimpossibl,Thank you lol apparently fish like this get stressed out real easy so the lady said it’ll take some trial and error. RIP to the OG tho
17/04/2019,18:29:57,Eastern Daylight Time,bmejia01,People don’t understand how stressed I am. I’m so stressed out that I’m forgetting things easy and having a hard time paying attention. Doctor said I might need counseling.....
17/04/2019,18:29:57,Eastern Daylight Time,burmesterrealty,"Just Listed!   You do not need to deal with the stress of building your dream home on a lifestyle block nor contend with all the added problems associated with building. Here all the work has been completed for you,...  http://www.burmester.co.nz/buying/20670119-65c-Manuka-Grove …"
17/04/2019,18:29:56,Eastern Daylight Time,kalin333,Stress Less with Challenge Sophie: 'See the world waking up in all its glory'  https://www.bbc.com/sport/av/get-inspired/47778736 … via @bbcsport
17/04/2019,18:29:56,Eastern Daylight Time,gurleeens,fuck (and I cannot stress this enough) Rosemead HighSchool
17/04/2019,18:29:55,Eastern Daylight Time,skzyongbokieee,I already slept 😂😂 anyways good morning!!
17/04/2019,18:29:48,Eastern Daylight Time,alexaizat,Perlunya tempat kerja yg selesa dan x stress  https://www.facebook.com/100003157302471/posts/2179102565538299/ …
17/04/2019,18:29:45,Eastern Daylight Time,tweetyleely,"Course: Lively Living With Lupus💜 -Less stress, Less flare  -Food as a tool -Advocate and assert   Powerful tips & more in course with homework to take action on healing.  details & access here, & MUCH MORE #nurseactionpack2019 #Lupus #nurse #heal  http://bit.ly/2uPoou9 ."
17/04/2019,18:29:41,Eastern Daylight Time,sweetteajayyyy,Does anyone else cook when they're stressed or is it just me 🤔🤔
17/04/2019,18:29:40,Eastern Daylight Time,savannahtierney,idk who needs to hear this but crying bc you’re stressed out is not a panic attack
17/04/2019,18:29:39,Eastern Daylight Time,lamorrisonnn,Will I ever not be stressed? - A Memoir by me
17/04/2019,18:29:35,Eastern Daylight Time,xxsknnylgndx,Girl I was so stressed about my Romeo and Juliet essay I dead ass switched schools 😭
17/04/2019,18:29:33,Eastern Daylight Time,shafeequlrehma4,"Stress Tied to Heart Disease, Especially in People Under 50  https://www.nytimes.com/2019/04/17/well/mind/stress-tied-to-heart-disease-especially-in-people-under-50.html?partner=rss&emc=rss&utm_source=dlvr.it&utm_medium=twitter … pic.twitter.com/bdw78fmgxp"
17/04/2019,18:29:31,Eastern Daylight Time,holdmyniall,what the fuck is this im STRESSED  https://twitter.com/arianaaccesscom/status/1118592273455951877 …
17/04/2019,18:29:30,Eastern Daylight Time,kiddizz,I cannot stress this enough.  https://twitter.com/asiafiasco_/status/1118195183693201412 …
17/04/2019,18:29:30,Eastern Daylight Time,jhoop87,Girrrll you must be a twenty one pilots fans cause you got me stressed out
17/04/2019,18:29:26,Eastern Daylight Time,treacadelic,"I honestly don't. But when I spoke about my insomnia and having issues sleeping on a Sunday night especially, due to work stress, they advised me to try one. I understand the concept behind it. I'd say Google the fuck the out of it and give it a go. Anything that could help."
17/04/2019,18:29:26,Eastern Daylight Time,pinche_butters,I really need more gym in my life. Going really helps my stress and confidence
17/04/2019,18:29:24,Eastern Daylight Time,gooseperson,"the “AI Therapy tool” they’re building will obliterate your depression, which is measured in percentages, by, and I can’t stress this enough, folding paper into origami"
17/04/2019,18:29:22,Eastern Daylight Time,darkharkness,"100%, undue stress on primary school children. Too young for tests."
17/04/2019,18:29:19,Eastern Daylight Time,nikkiii_x0,omg now im stressed again
17/04/2019,18:29:15,Eastern Daylight Time,alanahwinston,y’all got-and i can’t stress this enough- ONE DAY to shoot ur shot  pic.twitter.com/nnwqGVZBRs
17/04/2019,18:29:14,Eastern Daylight Time,iam_phild,Married women are a lot easier to get than single women. The best part is - a married woman won‘t stress you after sex like a single woman! 😂
17/04/2019,18:29:14,Eastern Daylight Time,unholydaedalus,"""Papa, do you want to play ""Race"" with me?""  ""No bud Papa doesn't feel too good.""  ""WHY DON'T YOU FEEL GOOD?""  ""I don't know bud, stress, lack of sleep, depression, poor eating habits, the list goes on.""  ""But that makes me saaaaad."" same bud...same."
17/04/2019,18:29:13,Eastern Daylight Time,refuigentarrow,Yes
17/04/2019,18:29:12,Eastern Daylight Time,oshorhenoya,I just tried looking at what lies ahead of me in the nearest future. All I can see is STRESS
17/04/2019,18:29:11,Eastern Daylight Time,redcup_bubb,Omm yo sneak through glockton pull up on my mama for she stress me the hell out !!
17/04/2019,18:29:08,Eastern Daylight Time,brittanydinea,"Do some yoga, go run! Burn that stress off your chest and then if that’s not good enough spark one 😘"
17/04/2019,18:29:07,Eastern Daylight Time,taijahowarth,Ryan called me and told me I left my chapstick at his house earlier today and now he’s bringing it to me just so he has another excuse to see me.  I love (and I can’t stress this enough) this man 💘😩  pic.twitter.com/n9xxP83nGp
17/04/2019,18:29:06,Eastern Daylight Time,nedscoward,"Fall away, trapdoor, isle of flightless birds, the pantaloon, be concerned, clear, ride, stressed out, semi-automatic, message man, morph, march to the sea, taxi cab, screen, the run and go, anathema, glowing eyes and slowtown. But also so many more"
17/04/2019,18:29:03,Eastern Daylight Time,campmeds,We are online CBD Isolate and CBD Oil seller We grow and manufacture high quality organic CBD oil and Crystals for wholesale .contact us text or call +1(775)442-3913 It's used for sickly such as #Insomnia #Inflammation #Pain #Anxiety/Depression #Cancer #Stress and more inbox us  pic.twitter.com/fmTuW7819s
17/04/2019,18:29:02,Eastern Daylight Time,realking_presto,Yeah sex is cool but can you listen and understand my pain? Can you rub my hair when we are having deep conversations? Can you massage my back and shoulders from all this tension and stress I am having?
17/04/2019,18:29:02,Eastern Daylight Time,thelastpaula,"É muito grande minha dúvida de qual o melhor filme com o Dicaprio, Lobo de wall stress ou prenda me se for capaz"
17/04/2019,18:29:00,Eastern Daylight Time,candxee,It costs (and I can’t stress this enough) $0.00 to be a good person
17/04/2019,18:28:59,Eastern Daylight Time,nosila_l,Les gens qui font des tatouages en mai/juin jsp comment vous faites moi ça me stresserait trop de l'exposer au soleil alors que normalement c'est min 3mois sans soleil.. (ptdr jsuis déjà en gros stress pour l'Italie avec mon tatouage la 😭 alors que je l'ai fait en février)
17/04/2019,18:28:55,Eastern Daylight Time,anablueartwork,"Faz tempo que eu não ficava Pistola 😡 Hoje pra fazer as coisas na gráfica da minha revista do trabalho da pós, foi fluindo e as coisas foram dando certo. SORTE que não foi = o estresse do meu tcc de estamparia da facul :D Mas na falta disso, passo stress com moletão borradão :)"
17/04/2019,18:28:50,Eastern Daylight Time,rxbynsimxn,Just stress ate two orders of 10 nuggets and a milkshake from Burger King....no regrets. Is this week over yet?  pic.twitter.com/P9eKnDhw5T
17/04/2019,18:28:49,Eastern Daylight Time,kirisviel,"Strange question cos I woke up, realised it was a dream, then went back to sleep and continued the same dream even while knowing it was a dream. And the second half of the dream still stressed me out."
17/04/2019,18:28:47,Eastern Daylight Time,necroire,"your art always makes me so happy! do not stress yourself out over posting art, take your time! ❤️"
17/04/2019,18:28:45,Eastern Daylight Time,cpomery1,Question to other #Streamers #TwitchStreamers How do you manage to compose yourself when you're in a bad mood but are due to stream?  I haven't had a bad day but feel a little stressed today and couldn't bring myself to stream beacause I knew I'd be in a bad mood. Any tips ?
17/04/2019,18:28:44,Eastern Daylight Time,anselsart,"Wish I could be drawing instead of getting stressed out and not doing anything with my free time.  Sucks that I want to get better but I need to draw, but drawing has to take a back seat to everything else in my life. Stressing me out.  That's life, I suppose!"
17/04/2019,18:28:43,Eastern Daylight Time,itsdanaosama,What's the longest you've gone without sleep (and why)? — 2 days I can't remember the reason exactly but I guess I was so stressed back then  https://curiouscat.me/itsdanaosama/post/850927848?t=1555540122 …
17/04/2019,18:28:42,Eastern Daylight Time,edithgreat,Softball will forever be my stress relief from life.
17/04/2019,18:28:40,Eastern Daylight Time,elderflowersoda,Good! Finishing up my last projects! Trying not to be stressed I don’t feel like doing this 😩
17/04/2019,18:28:38,Eastern Daylight Time,itachi478_,I think hes just stressed a bit
17/04/2019,18:28:37,Eastern Daylight Time,fs_zebra,Hey man. I’m just distressed that Mewtwo fuckin sucks. I will use anything to stress that he’s ass
17/04/2019,18:28:37,Eastern Daylight Time,tornasbrain,"Give us some blue exorcist headcanons >:O — ok this is my biggest one and its. only sort of a headcanon but also something that was planned to be canon in the concept stages, but yukio is asthmatic, partially bc of stress. arthur…  https://curiouscat.me/akhos/post/850923007?t=1555540117 …"
17/04/2019,18:28:37,Eastern Daylight Time,dalawatayo,Nakaka stress mga pinag sasabi nya d ba?
17/04/2019,18:28:34,Eastern Daylight Time,stress_nohakaba,こーゆー仕事してく上で 責任意識が低すぎるだろ… 大丈夫かよ…
17/04/2019,18:28:34,Eastern Daylight Time,stressedredhead,That sounds like a bad plan but. . . alright.
17/04/2019,18:28:32,Eastern Daylight Time,strawberrywish,Me: The dog farts when she's anxious. Mom: STRESS FARTS?! Dad got those the other night when we ate eggplant. I said we can't have anymore eggplant until we can open the windows. Me: That... Sounds more like it was stressful for you than Dad had stress farts.
17/04/2019,18:28:32,Eastern Daylight Time,dileed,Welcome. I suspect this isn’t the single answer a stressed beginning teacher may perhaps prefer but it’s the truth 🤷‍♀️ Could also try EAL Mesh links.
17/04/2019,18:28:32,Eastern Daylight Time,luizacansou,"Alguem já estudou sobre a liberação de endorfinas pós conclusão de um tarefa que quase te matou de stress? Dura pouco, mas dá uma ondinha boa quando vc sente que resolveu esse problema."
17/04/2019,18:28:32,Eastern Daylight Time,jimmyjazz1968,if I was ever under stress I would simply listen to some relaxing music and then not be stressed anymore
17/04/2019,18:28:30,Eastern Daylight Time,tlatela,"Rosenstein should call in sick tomorrow, go on stress leave, announce his actual last day... and never go back...   #MuellerReportEvePartDeux"
17/04/2019,18:28:30,Eastern Daylight Time,kcbd11,"There’s a new type of therapy to help with post-traumatic stress, as the suicide rate among veterans continues to rise in the U.S.  http://www.kcbd.com/2019/04/17/post-traumatic-stress-therapy-involving-eye-movement-helps-soldiers-civilians/ …"
17/04/2019,18:28:28,Eastern Daylight Time,daedulus410,Whats got you stressed?
17/04/2019,18:28:25,Eastern Daylight Time,sccaaa,"It's National Stress Awareness Month!  During this month, health care professionals and health promotion experts work in increase public awareness about the causes and cures for stress.  At Senior Connections, we know the stress caregivers face each and...  http://bit.ly/2OQTFGh "
17/04/2019,18:28:24,Eastern Daylight Time,murffyslurtz,Been stressed out of my mind today but somehow able to kinda hold it together 🤙🏻  pic.twitter.com/n5ReQe82EC
17/04/2019,18:28:22,Eastern Daylight Time,maturegambino14,"@lollapalooza you guys honestly can’t have tame impala and gambino on the same day, it’s causing too much stress for everyone"
17/04/2019,18:28:16,Eastern Daylight Time,rainbowonkyun,my mom is really stressed about the seder and I'm her impulse control
17/04/2019,18:28:11,Eastern Daylight Time,davidsweetmp,Flawed actions by the Trudeau Liberals.  The country wide approach devastated the opportunities of many 1st time home buyers!    Did the mortgage stress test make a difference? CIBC says it accounted for a $15B drop in the value of new mortgages  https://www.thespec.com/news-story/9288782-did-the-mortgage-stress-test-make-a-difference-cibc-says-it-accounted-for-a-15b-drop-in-the-value-of-new-mortgages/#.XLem6HFd-iQ.twitter …
17/04/2019,18:28:10,Eastern Daylight Time,wowdancing,"Perfect song for father and daughter dance. Frank Sinatra will never get old. Miami wedding dance #choreography by Eugenia. ❤️💃🏼🕺 no headaches, no packages, no stress!!! #weddingdance…  https://www.instagram.com/p/BwX2rP7Hg7t/?utm_source=ig_twitter_share&igshid=18ka06jrwygyu …"
17/04/2019,18:28:09,Eastern Daylight Time,caosgraziella,Aiii que stress
17/04/2019,18:28:08,Eastern Daylight Time,bovinetb,'suggested' cannot be stressed too strongly. That 6% was derived from a number of observations one of which was the % of badgers found to be infected in RBCT-culled badgers. Later it was found that % was half what it should have been.  https://twitter.com/bovinetb/status/1009354856799309824 …
17/04/2019,18:28:06,Eastern Daylight Time,lovedheannn,I’m an actual old woman and my body can’t handle stress as easily anymore. It just wants to get sick at the wrong times. Pls send help 😂
17/04/2019,18:28:06,Eastern Daylight Time,phangel_,too much stress ina my left breast rn
17/04/2019,18:28:04,Eastern Daylight Time,ozandros,it is almost done and it will be 30 seconds long :P
17/04/2019,18:28:04,Eastern Daylight Time,sipschai,Karma...  Me: I’m so stressed  You: honestly just kys  Me: suicide is haram?!  You: dw I’ll run you over.
17/04/2019,18:28:01,Eastern Daylight Time,camskids_8,7 Ways to Reduce Stress When You Are Overwhelmed and Need to Prioritize  https://www.entrepreneur.com/article/311392 
17/04/2019,18:28:00,Eastern Daylight Time,annaduplechain,I cannot stress this enough.  https://twitter.com/mcknight_98/status/1118147574987460608 …
17/04/2019,18:27:59,Eastern Daylight Time,outsp0ken_free,i genuingly think that pple prefer to buy an expensive album when it comes to bts but don't care abt the single bcz they are not aware of the damage or the boost they can do! if fanbases stressed this enough we would have done a lot better!
17/04/2019,18:27:58,Eastern Daylight Time,patethegreat01,cranberry orange juice??? THAT (and I cannot stress this enough) ain’t it
17/04/2019,18:27:58,Eastern Daylight Time,akukamukitakami,"Satu guru satu ilmu dgn ratna sarumpaet, ntar udahannya stress akut"
17/04/2019,18:27:58,Eastern Daylight Time,wawaa_leena,Sakit kepala? Stress? Selalu rasa nak makan mknn manis? Nak tahu x semua tu berpunca daripada toksin yg terkumpul dalam badan kita.. Nak jauh daripada semua tu? Korang kena banyak detok…  https://www.instagram.com/p/BvtmyPUDXQm/?utm_source=ig_twitter_share&igshid=1la26gxzxnjfx …
17/04/2019,18:27:57,Eastern Daylight Time,simonbrealey,"@ZacksJerryRig The Apple Watch repair was insane, I was stressed out just watching it! Good Job!!"
17/04/2019,18:27:56,Eastern Daylight Time,meghan_lollar,We have a pretty damn good time too. The less stress the betta. 🤘🏻  https://twitter.com/harl33grac3/status/1118638583827529730 …
17/04/2019,18:27:55,Eastern Daylight Time,julianariordan,My stress level at any given time is synonymous to: 1. The amount of tabs open on my computer 2. The messiness of my room 3. The number of free coffees I earn from Dunkin over said period of time
17/04/2019,18:27:52,Eastern Daylight Time,herovill,"She overcomes her intense shyness and stands up to HECTOR FIRE EMBLEM. i cannot stress how fucking much this single moment made me LOVE Florina. Despite her intense unbearable shyness towards men, she stands up to the TOUGHEST guy in the entire fucking army, because he threatened"
17/04/2019,18:27:51,Eastern Daylight Time,refuigentarrow,Fair point
17/04/2019,18:27:46,Eastern Daylight Time,jeaniehocking,"We should, I just wanted to be early so I didn't have to stress. It was a nice idea lol."
17/04/2019,18:27:45,Eastern Daylight Time,eozsmmis_,My stress is literally overwhelming me rn
17/04/2019,18:27:42,Eastern Daylight Time,b_kjones,"I see a lot of people tweeting about “PTSD” these days. PTS y’all, post traumatic stress. It’s not a disorder. That’s just my opinion tho."
17/04/2019,18:27:39,Eastern Daylight Time,iluvmapleleafs,FUUUUUUUUUUUUUUU (and I can’t stress this enough) UUUUUUUUUUUUUCK
17/04/2019,18:27:37,Eastern Daylight Time,cruizegraphics,"My head really hurts, im super stressed and i have to write 3 tests and finnish 2 assignments in the next 24 hours rn im about to start writing test 1 somebody help me ;-;"
17/04/2019,18:27:37,Eastern Daylight Time,bebitoyoon,"//admin is not in a good mood. is currently in family problems, stress with studies and audition things, and other things. please approach with caution."
17/04/2019,18:27:36,Eastern Daylight Time,alawadiff_,life is full of stress
17/04/2019,18:27:35,Eastern Daylight Time,akersarsenal98,I can't deal with this stress this is could turn into a disaster season
17/04/2019,18:27:34,Eastern Daylight Time,andytallent,Day Is Done: Instrumental #Piano #Music to unwind from the stress of the day.  https://youtu.be/ghBUre43sHs  #relaxingmusic #youtube #solopiano #chillpiano
17/04/2019,18:27:34,Eastern Daylight Time,puddinghead0696,guess who’s stressed and struggling  pic.twitter.com/k6bvDooaqh
17/04/2019,18:27:33,Eastern Daylight Time,worrellevents,"#weddingwednesday ..  We love Weddings!! Allow Worrell Events to handle your worries and stress, so you can focus on what the day is truly about.... Marrying the love of your life.…  https://www.instagram.com/p/BwX5ayJDI3-/?utm_source=ig_twitter_share&igshid=efdvimznyj8d …"
17/04/2019,18:27:33,Eastern Daylight Time,safetypinnedsam,*whispers* njcon single tickets are now on sale and I dont know how to act. Do I get preferred or do I get single Sunday? Omg I'm both happy and stressed at the same time.
17/04/2019,18:27:31,Eastern Daylight Time,eksest1971,Getting that stress off my chest!  #40plus  https://www.instagram.com/eks1971/p/BwX5bF0FXjf/?utm_source=ig_twitter_share&igshid=zb91ezsxt2wo …
17/04/2019,18:27:27,Eastern Daylight Time,refuigentarrow,It isnt fun you dont wanna do it
17/04/2019,18:27:26,Eastern Daylight Time,finalelipsis,🔒physically sick from stress
17/04/2019,18:27:25,Eastern Daylight Time,banana_aqua,can these exams hurry the fuck up so i can fail and move on.  i just want the stress off my shoulders
17/04/2019,18:27:24,Eastern Daylight Time,thatbitchhbk,I need this semester to end so i can stop getting stress zits!!!!!
17/04/2019,18:27:24,Eastern Daylight Time,starrahhh,"and found no time to put the effort in to my work and enjoy myself while learning, so i ended up dropping out hoping to just improve my art practice on my own time while being less stressed, but now that i have the time, like i said earlier, im just super unmotivated lolz"
17/04/2019,18:27:23,Eastern Daylight Time,gemmamcdx,I already feel slightly stress free and I can't wait to chill tomorrow holy shit
17/04/2019,18:27:21,Eastern Daylight Time,bensatechguy,My favorite way to cope with stress is playing sims and listening to Billie Eilish it calms me so quickly
17/04/2019,18:27:20,Eastern Daylight Time,iqbal78918568,"Nanti kalau happy happy, kasian 02 bisa stress mukul mukul kaleng krupuk lagi wkwk"
17/04/2019,18:27:19,Eastern Daylight Time,chrysanthanos,"A i r p l a n e,,,?"
17/04/2019,18:27:16,Eastern Daylight Time,plumbing_bot,Which Squib would be the most stressed Superhero ?
17/04/2019,18:27:11,Eastern Daylight Time,kamikazebamba,single life has no stress what so ever
17/04/2019,18:27:10,Eastern Daylight Time,dianaaalop,I could not be more happy that tomorrow is my last skills day but also I’m too stressed to be happy so until that’s over I will be a mess 🤪
17/04/2019,18:27:07,Eastern Daylight Time,magdroid34,Nothing and get more stressed
17/04/2019,18:27:07,Eastern Daylight Time,rosol,"2 of 5 stars to Stress Less, Accomplish More by Emily Fletcher  https://www.goodreads.com/review/show/2783848908 …"
17/04/2019,18:27:04,Eastern Daylight Time,beatrizsg,"Foi a pior semana da minha vida. Maior dor que senti e eu me transformei em outra pessoa. Dois anos depois eu descobri que o que tive chamava PTSD (post traumatic stress disorder). Tudo o que eu tava guardando todos aqueles anos, veio a tona."
17/04/2019,18:27:04,Eastern Daylight Time,juni_ba,"It’s very important (I think) in the middle of the stress and pressure and adulting, to stop and think back to what motivated us to do this job in the first place. For me it was childhood games and telling stories that were just fun to follow and to make. To be my own audience"
17/04/2019,18:27:03,Eastern Daylight Time,brodyralp,"Surround yourself with those who bring out the best in you, not the stress in you."
17/04/2019,18:27:02,Eastern Daylight Time,jalanofficial,me stress out
17/04/2019,18:27:01,Eastern Daylight Time,gabriellaguerc1,"I just want a skinny waist, fatt ass, thiccccc thighs some good sex and no stress is that so much to ask😪"
17/04/2019,18:27:00,Eastern Daylight Time,aymilcarter,You’ll really stress yourself out trying to control how people react to situations . The only person you can control is yourself. Leave it in Gods hands.
17/04/2019,18:26:58,Eastern Daylight Time,stepmommingblog,I’ve noticed a trend lately in our Facebook support group. It seems like hundreds of families are gearing up for child custody court in the next few months – and they are (understandably) STRESSED OUT! I...  https://stepmomming.myshopify.com/products/child-custody-court-binder …
17/04/2019,18:26:54,Eastern Daylight Time,selenasmith04,so over today. can tomorrow come on already. #stressed #tired
17/04/2019,18:26:50,Eastern Daylight Time,babyg223_,I fucked something up at my moms house now I gotta stress about it all day until she calls me later to ask what happened lmao 😓
17/04/2019,18:26:50,Eastern Daylight Time,tiana_strassel,"I just spent over $60 on a flower bouquet for my moms birthday, and I’m not even sure she’s going to like it. Catch me being stressed until Saturday 🙃"
17/04/2019,18:26:48,Eastern Daylight Time,louwanda558,Simple Kona Beach Weddings Lives Up to Its Name: A Wedding on the Beach in Hawaii Can Indeed be a Stress-Free...  http://fw.to/AksqndY 
17/04/2019,18:26:47,Eastern Daylight Time,monique102300,"When I play my music, all my problems, stress, bad moods disappear, for a while."
17/04/2019,18:26:45,Eastern Daylight Time,ldivinia2,Simple Kona Beach Weddings Lives Up to Its Name: A Wedding on the Beach in Hawaii Can Indeed be a Stress-Free...  http://fw.to/2Daf6Bd 
17/04/2019,18:26:44,Eastern Daylight Time,helen_p_emond,"“Sometimes when I try to understand a person’s motives, I play a little game. I assume the worst. What’s the worst reason they could possibly have for saying what they say and doing what they do. Then I ask myself how well does that reason explain what they say and what they do?” pic.twitter.com/jW4bCB7wlH"
17/04/2019,18:26:40,Eastern Daylight Time,maria_ellie14,"Li ku manisip. Sa araw na to, stress free muna ako!"
17/04/2019,18:26:40,Eastern Daylight Time,rashadboucher,"– per le tue parole, vedi che quando torni ti tartasso sappilo fai la brava🥺 grazie per gli ahguri E GRAZIE PER LA@DOSE DI ANSIA FINALE VOGLIO SAPERE CHE STRESS"
17/04/2019,18:26:40,Eastern Daylight Time,njemanzeobasi,Mehn thats too much stress...ur fine?? Ok be fine....🙄  Why would u lie??
17/04/2019,18:26:36,Eastern Daylight Time,refuigentarrow,I decided early on that people who start playing the game as tanks are not to be trusted. Also lala tanks. They are also not to be trusted.
17/04/2019,18:26:34,Eastern Daylight Time,_monique2017,Yesterday Pablo was so stressed out because he was like “I pass out easy so what if I can’t make it all night with the baby” I was dying inside 😂
17/04/2019,18:26:32,Eastern Daylight Time,metagen_human,The Preventive and Curative Effects of Lactobacillus reuteri NK33 and Bifidobacterium adolescentis NK98 on Immobilization Stress-Induced Anxiety/Depression and Colitis in Mice.  http://dlvr.it/R31kkD 
17/04/2019,18:26:32,Eastern Daylight Time,queishae,Ok I need my hair done 🤦🏾‍♀️🤦🏾‍♀️🤦🏾‍♀️ tired of looking a stressed Out mom......Even tho I am 😭
17/04/2019,18:26:30,Eastern Daylight Time,starlight_mp3,im sad stressed and my back hurts
17/04/2019,18:26:28,Eastern Daylight Time,box_oil,"Lavender- calming, regenerating, healing   Aromatic, topical, internal  Emotional balance - Unheard ➡️Expressed  Top uses:  Sleep issues Stress, anxiety and…  https://www.instagram.com/p/BwX5TdqA2a4ET_7d2VgVClE_1cYYjEoi5gTAVM0/?utm_source=ig_twitter_share&igshid=1t6mvskkpu87z …"
17/04/2019,18:26:28,Eastern Daylight Time,probablyfex,"*internet hug*  are you okay when you go to sleep? as in, calm, or just, normal? usually when i go to sleep with anxiety or stress i get nightmares. could also be an effect from the meds? i'd ask or do some research maybe"
17/04/2019,18:26:27,Eastern Daylight Time,itsmartyxo,"I don’t get travel anxiety yet somehow I’ve been stressed about this trip for around a week now, and I’m leaving in the morning and can’t sleep 😩"
